Time,Channel A,Channel B
(s),(mV),(V)

2.91622097,-43.15928000,2.20374200
2.91653397,-43.15928000,2.20374200
2.91684697,-43.15928000,2.20374200
2.91715997,-43.15928000,2.24692500
2.91747297,-43.15928000,2.20374200
2.91778597,-43.15928000,2.20374200
2.91809897,-43.15928000,2.20374200
2.91841197,-41.38920000,2.20374200
2.91872497,-43.15928000,2.20374200
2.91903797,-43.15928000,2.20374200
2.91935097,-43.15928000,2.24692500
2.91966397,-43.15928000,2.20374200
2.91997697,-44.92935000,2.20374200
2.92028997,-43.15928000,2.20374200
2.92060297,-43.15928000,2.20374200
2.92091597,-43.15928000,2.20374200
2.92122897,-43.15928000,2.20374200
2.92154197,-43.15928000,2.20374200
2.92185497,-43.15928000,2.20374200
2.92216797,-43.15928000,2.20374200
2.92248097,-43.15928000,2.20374200
2.92279397,-43.15928000,2.20374200
2.92310697,-43.15928000,2.20374200
2.92341997,-41.38920000,2.24692500
2.92373297,-43.15928000,2.20374200
2.92404597,-43.15928000,2.20374200
2.92435897,-43.15928000,2.20374200
2.92467197,-43.15928000,2.20374200
2.92498497,-43.15928000,2.20374200
2.92529797,-41.38920000,2.24692500
2.92561097,-41.38920000,2.20374200
2.92592397,-43.15928000,2.20374200
2.92623697,-41.38920000,2.20374200
2.92654997,-43.15928000,2.20374200
2.92686297,-41.38920000,2.20374200
2.92717597,-41.38920000,2.20374200
2.92748897,-43.15928000,2.20374200
2.92780197,-41.38920000,2.20374200
2.92811497,-43.15928000,2.20374200
2.92842797,-43.15928000,2.16040500
2.92874097,-43.15928000,2.20374200
2.92905397,-43.15928000,2.20374200
2.92936697,-43.15928000,2.24692500
2.92967997,-43.15928000,2.16040500
2.92999297,-43.15928000,2.20374200
2.93030597,-43.15928000,2.20374200
2.93061897,-43.15928000,2.20374200
2.93093197,-41.38920000,2.20374200
2.93124497,-43.15928000,2.16040500
2.93155797,-43.15928000,2.20374200
2.93187097,-43.15928000,2.20374200
2.93218397,-43.15928000,2.20374200
2.93249697,-43.15928000,2.20374200
2.93280997,-43.15928000,2.20374200
2.93312297,-43.15928000,2.20374200
2.93343597,-43.15928000,2.20374200
2.93374897,-41.38920000,2.20374200
2.93406197,-43.15928000,2.20374200
2.93437497,-43.15928000,2.20374200
2.93468797,-43.15928000,2.20374200
2.93500097,-43.15928000,2.16040500
2.93531397,-43.15928000,2.20374200
2.93562697,-43.15928000,2.20374200
2.93593997,-43.15928000,2.20374200
2.93625297,-43.15928000,2.20374200
2.93656597,-43.15928000,2.20374200
2.93687897,-43.15928000,2.20374200
2.93719197,-43.15928000,2.20374200
2.93750497,-43.15928000,2.20374200
2.93781797,-43.15928000,2.20374200
2.93813097,-43.15928000,2.20374200
2.93844397,-41.38920000,2.16040500
2.93875697,-43.15928000,2.20374200
2.93906997,-43.15928000,2.20374200
2.93938297,-43.15928000,2.20374200
2.93969597,-43.15928000,2.20374200
2.94000897,-43.15928000,2.20374200
2.94032197,-43.15928000,2.20374200
2.94063497,-43.15928000,2.20374200
2.94094797,-43.15928000,2.20374200
2.94126097,-43.15928000,2.20374200
2.94157397,-41.38920000,2.20374200
2.94188697,-43.15928000,2.16040500
2.94219997,-43.15928000,2.20374200
2.94251297,-43.15928000,2.20374200
2.94282597,-43.15928000,2.20374200
2.94313897,-43.15928000,2.20374200
2.94345197,-43.15928000,2.20374200
2.94376497,-43.15928000,2.20374200
2.94407797,-37.84295000,2.20374200
2.94439097,-43.15928000,2.20374200
2.94470397,-43.15928000,2.16040500
2.94501697,-41.38920000,2.20374200
2.94532997,-43.15928000,2.20374200
2.94564297,-43.15928000,2.20374200
2.94595597,-41.38920000,2.20374200
2.94626897,-43.15928000,2.20374200
2.94658197,-43.15928000,2.20374200
2.94689497,-43.15928000,2.20374200
2.94720797,-41.38920000,2.20374200
2.94752097,-48.47560000,2.20374200
2.94783397,-43.15928000,2.20374200
2.94814697,-43.15928000,2.20374200
2.94845997,-43.15928000,2.16040500
2.94877297,-41.38920000,2.20374200
2.94908597,-43.15928000,2.20374200
2.94939897,-43.15928000,2.20374200
2.94971197,-43.15928000,2.20374200
2.95002497,-43.15928000,2.20374200
2.95033797,-43.15928000,2.20374200
2.95065097,-43.15928000,2.20374200
2.95096397,-41.38920000,2.20374200
2.95127697,-43.15928000,2.20374200
2.95158997,-43.15928000,2.20374200
2.95190297,-43.15928000,2.20374200
2.95221597,-43.15928000,2.20374200
2.95252897,-43.15928000,2.20374200
2.95284197,-43.15928000,2.20374200
2.95315497,-43.15928000,2.20374200
2.95346797,-43.15928000,2.20374200
2.95378097,-43.15928000,2.20374200
2.95409397,-43.15928000,2.16040500
2.95440697,-43.15928000,2.20374200
2.95471997,-43.15928000,2.20374200
2.95503297,-43.15928000,2.20374200
2.95534597,-43.15928000,2.20374200
2.95565897,-43.15928000,2.20374200
2.95597197,-43.15928000,2.20374200
2.95628497,-43.15928000,2.20374200
2.95659797,-43.15928000,2.20374200
2.95691097,-41.38920000,2.20374200
2.95722397,-43.15928000,2.20374200
2.95753697,-44.92935000,2.20374200
2.95784997,-43.15928000,2.20374200
2.95816297,-43.15928000,2.20374200
2.95847597,-43.15928000,2.20374200
2.95878897,-43.15928000,2.20374200
2.95910197,-43.15928000,2.20374200
2.95941497,-43.15928000,2.20374200
2.95972797,-43.15928000,2.16040500
2.96004097,-41.38920000,2.20374200
2.96035397,-41.38920000,2.20374200
2.96066697,-43.15928000,2.20374200
2.96097997,-43.15928000,2.16040500
2.96129297,-43.15928000,2.20374200
2.96160597,-43.15928000,2.16040500
2.96191897,-43.15928000,2.16040500
2.96223197,-43.15928000,2.20374200
2.96254497,-43.15928000,2.20374200
2.96285797,-43.15928000,2.20374200
2.96317097,-41.38920000,2.20374200
2.96348397,-43.15928000,2.20374200
2.96379697,-43.15928000,2.20374200
2.96410997,-43.15928000,2.20374200
2.96442297,-43.15928000,2.20374200
2.96473597,-41.38920000,2.20374200
2.96504897,-43.15928000,2.16040500
2.96536197,-43.15928000,2.20374200
2.96567497,-41.38920000,2.20374200
2.96598797,-43.15928000,2.20374200
2.96630097,-41.38920000,2.20374200
2.96661397,-41.38920000,2.16040500
2.96692697,-41.38920000,2.20374200
2.96723997,-41.38920000,2.20374200
2.96755297,-43.15928000,2.16040500
2.96786597,-43.15928000,2.16040500
2.96817897,-44.92935000,2.20374200
2.96849197,-43.15928000,2.20374200
2.96880497,-43.15928000,2.16040500
2.96911797,-43.15928000,2.20374200
2.96943097,-43.15928000,2.20374200
2.96974397,-43.15928000,2.20374200
2.97005697,-43.15928000,2.20374200
2.97036997,-43.15928000,2.20374200
2.97068297,-43.15928000,2.20374200
2.97099597,-43.15928000,2.16040500
2.97130897,-43.15928000,2.20374200
2.97162197,-43.15928000,2.20374200
2.97193497,-43.15928000,2.20374200
2.97224797,-43.15928000,2.20374200
2.97256097,-43.15928000,2.20374200
2.97287397,-43.15928000,2.20374200
2.97318697,-43.15928000,2.16040500
2.97349997,-43.15928000,2.20374200
2.97381297,-43.15928000,2.16040500
2.97412597,-43.15928000,2.16040500
2.97443897,-41.38920000,2.20374200
2.97475197,-43.15928000,2.20374200
2.97506497,-43.15928000,2.20374200
2.97537797,-43.15928000,2.20374200
2.97569097,-41.38920000,2.16040500
2.97600397,-43.15928000,2.20374200
2.97631697,-43.15928000,2.20374200
2.97662997,-41.38920000,2.24692500
2.97694297,-43.15928000,2.16040500
2.97725597,-43.15928000,2.16040500
2.97756897,-43.15928000,2.20374200
2.97788197,-43.15928000,2.16040500
2.97819497,-43.15928000,2.20374200
2.97850797,-43.15928000,2.16040500
2.97882097,-43.15928000,2.16040500
2.97913397,-43.15928000,2.20374200
2.97944697,-43.15928000,2.20374200
2.97975997,-43.15928000,2.16040500
2.98007297,-43.15928000,2.16040500
2.98038597,-43.15928000,2.20374200
2.98069897,-43.15928000,2.20374200
2.98101197,-43.15928000,2.20374200
2.98132497,-43.15928000,2.20374200
2.98163797,-43.15928000,2.16040500
2.98195097,-43.15928000,2.20374200
2.98226397,-43.15928000,2.20374200
2.98257697,-43.15928000,2.16040500
2.98288997,-41.38920000,2.16040500
2.98320297,-41.38920000,2.20374200
2.98351597,-43.15928000,2.20374200
2.98382897,-43.15928000,2.16040500
2.98414197,-43.15928000,2.20374200
2.98445497,-41.38920000,2.20374200
2.98476797,-39.61303000,2.20374200
2.98508097,-43.15928000,2.20374200
2.98539397,-43.15928000,2.20374200
2.98570697,-43.15928000,2.16040500
2.98601997,-43.15928000,2.16040500
2.98633297,-43.15928000,2.20374200
2.98664597,-41.38920000,2.16040500
2.98695897,-43.15928000,2.16040500
2.98727197,-41.38920000,2.20374200
2.98758497,-43.15928000,2.20374200
2.98789797,-43.15928000,2.20374200
2.98821097,-43.15928000,2.16040500
2.98852397,-43.15928000,2.20374200
2.98883697,-43.15928000,2.16040500
2.98914997,-43.15928000,2.20374200
2.98946297,-43.15928000,2.20374200
2.98977597,-43.15928000,2.16040500
2.99008897,-41.38920000,2.16040500
2.99040197,-43.15928000,2.20374200
2.99071497,-43.15928000,2.16040500
2.99102797,-43.15928000,2.20374200
2.99134097,-43.15928000,2.20374200
2.99165397,-43.15928000,2.20374200
2.99196697,-44.92935000,2.16040500
2.99227997,-43.15928000,2.20374200
2.99259297,-43.15928000,2.16040500
2.99290597,-43.15928000,2.24692500
2.99321897,-43.15928000,2.16040500
2.99353197,-43.15928000,2.20374200
2.99384497,-41.38920000,2.20374200
2.99415797,-43.15928000,2.20374200
2.99447097,-41.38920000,2.16040500
2.99478397,-41.38920000,2.16040500
2.99509697,-43.15928000,2.16040500
2.99540997,-43.15928000,2.16040500
2.99572297,-41.38920000,2.20374200
2.99603597,-43.15928000,2.20374200
2.99634897,-41.38920000,2.16040500
2.99666197,-43.15928000,2.16040500
2.99697497,-43.15928000,2.20374200
2.99728797,-43.15928000,2.20374200
2.99760097,-41.38920000,2.16040500
2.99791397,-41.38920000,2.20374200
2.99822697,-41.38920000,2.20374200
2.99853997,-41.38920000,2.20374200
2.99885297,-43.15928000,2.16040500
2.99916597,-36.07288000,2.16040500
2.99947897,-43.15928000,2.20374200
2.99979197,-41.38920000,2.20374200
3.00010497,-41.38920000,2.16040500
3.00041797,-41.38920000,2.16040500
3.00073097,-43.15928000,2.20374200
3.00104397,-41.38920000,2.20374200
3.00135697,-43.15928000,2.16040500
3.00166997,-43.15928000,2.16040500
3.00198297,-43.15928000,2.16040500
3.00229597,-43.15928000,2.20374200
3.00260897,-41.38920000,2.16040500
3.00292197,-43.15928000,2.16040500
3.00323497,-43.15928000,2.20374200
3.00354797,-43.15928000,2.20374200
3.00386097,-43.15928000,2.20374200
3.00417397,-43.15928000,2.16040500
3.00448697,-43.15928000,2.16040500
3.00479997,-43.15928000,2.20374200
3.00511297,-43.15928000,2.16040500
3.00542597,-43.15928000,2.20374200
3.00573897,-43.15928000,2.16040500
3.00605197,-44.92935000,2.16040500
3.00636497,-43.15928000,2.20374200
3.00667797,-43.15928000,2.20374200
3.00699097,-43.15928000,2.16040500
3.00730397,-43.15928000,2.16040500
3.00761697,-43.15928000,2.16040500
3.00792997,-43.15928000,2.16040500
3.00824297,-41.38920000,2.20374200
3.00855597,-43.15928000,2.20374200
3.00886897,-43.15928000,2.16040500
3.00918197,-41.38920000,2.16040500
3.00949497,-43.15928000,2.20374200
3.00980797,-41.38920000,2.16040500
3.01012097,-43.15928000,2.20374200
3.01043397,-43.15928000,2.20374200
3.01074697,-43.15928000,2.16040500
3.01105997,-43.15928000,2.20374200
3.01137297,-43.15928000,2.16040500
3.01168597,-43.15928000,2.20374200
3.01199897,-43.15928000,2.20374200
3.01231197,-43.15928000,2.16040500
3.01262497,-43.15928000,2.16040500
3.01293797,-43.15928000,2.16040500
3.01325097,-41.38920000,2.16040500
3.01356397,-43.15928000,2.20374200
3.01387697,-41.38920000,2.20374200
3.01418997,-43.15928000,2.20374200
3.01450297,-43.15928000,2.16040500
3.01481597,-43.15928000,2.16040500
3.01512897,-41.38920000,2.16040500
3.01544197,-43.15928000,2.20374200
3.01575497,-43.15928000,2.16040500
3.01606797,-41.38920000,2.16040500
3.01638097,-43.15928000,2.16040500
3.01669397,-43.15928000,2.16040500
3.01700697,-41.38920000,2.20374200
3.01731997,-43.15928000,2.20374200
3.01763297,-43.15928000,2.16040500
3.01794597,-43.15928000,2.16040500
3.01825897,-43.15928000,2.16040500
3.01857197,-43.15928000,2.16040500
3.01888497,-43.15928000,2.16040500
3.01919797,-43.15928000,2.16040500
3.01951097,-43.15928000,2.20374200
3.01982397,-43.15928000,2.20374200
3.02013697,-43.15928000,2.16040500
3.02044997,-43.15928000,2.20374200
3.02076297,-43.15928000,2.20374200
3.02107597,-43.15928000,2.16040500
3.02138897,-43.15928000,2.16040500
3.02170197,-43.15928000,2.20374200
3.02201497,-43.15928000,2.16040500
3.02232797,-43.15928000,2.16040500
3.02264097,-43.15928000,2.16040500
3.02295397,-43.15928000,2.20374200
3.02326697,-43.15928000,2.16040500
3.02357997,-43.15928000,2.16040500
3.02389297,-41.38920000,2.16040500
3.02420597,-43.15928000,2.20374200
3.02451897,-43.15928000,2.20374200
3.02483197,-41.38920000,2.20374200
3.02514497,-43.15928000,2.20374200
3.02545797,-43.15928000,2.16040500
3.02577097,-43.15928000,2.20374200
3.02608397,-41.38920000,2.16040500
3.02639697,-43.15928000,2.16040500
3.02670997,-41.38920000,2.16040500
3.02702297,-43.15928000,2.16040500
3.02733597,-43.15928000,2.16040500
3.02764897,-43.15928000,2.16040500
3.02796197,-43.15928000,2.20374200
3.02827497,-41.38920000,2.20374200
3.02858797,-43.15928000,2.20374200
3.02890097,-41.38920000,2.16040500
3.02921397,-43.15928000,2.16040500
3.02952697,-43.15928000,2.16040500
3.02983997,-41.38920000,2.16040500
3.03015297,-43.15928000,2.16040500
3.03046597,-43.15928000,2.20374200
3.03077897,-43.15928000,2.16040500
3.03109197,-43.15928000,2.16040500
3.03140497,-41.38920000,2.20374200
3.03171797,-43.15928000,2.16040500
3.03203097,-43.15928000,2.16040500
3.03234397,-41.38920000,2.16040500
3.03265697,-43.15928000,2.16040500
3.03296997,-43.15928000,2.16040500
3.03328297,-41.38920000,2.16040500
3.03359597,-41.38920000,2.16040500
3.03390897,-41.38920000,2.16040500
3.03422197,-43.15928000,2.16040500
3.03453497,-41.38920000,2.16040500
3.03484797,-43.15928000,2.16040500
3.03516097,-43.15928000,2.16040500
3.03547397,-43.15928000,2.20374200
3.03578697,-43.15928000,2.16040500
3.03609997,-43.15928000,2.16040500
3.03641297,-43.15928000,2.16040500
3.03672597,-43.15928000,2.16040500
3.03703897,-43.15928000,2.16040500
3.03735197,-43.15928000,2.16040500
3.03766497,-43.15928000,2.16040500
3.03797797,-43.15928000,2.16040500
3.03829097,-41.38920000,2.20374200
3.03860397,-43.15928000,2.16040500
3.03891697,-43.15928000,2.16040500
3.03922997,-43.15928000,2.16040500
3.03954297,-43.15928000,2.16040500
3.03985597,-43.15928000,2.16040500
3.04016897,-43.15928000,2.16040500
3.04048197,-41.38920000,2.16040500
3.04079497,-41.38920000,2.16040500
3.04110797,-43.15928000,2.16040500
3.04142097,-43.15928000,2.16040500
3.04173397,-43.15928000,2.16040500
3.04204697,-43.15928000,2.16040500
3.04235997,-43.15928000,2.16040500
3.04267297,-43.15928000,2.20374200
3.04298597,-43.15928000,2.16040500
3.04329897,-43.15928000,2.20374200
3.04361197,-41.38920000,2.20374200
3.04392497,-43.15928000,2.16040500
3.04423797,-43.15928000,2.16040500
3.04455097,-43.15928000,2.16040500
3.04486397,-43.15928000,2.16040500
3.04517697,-41.38920000,2.16040500
3.04548997,-43.15928000,2.16040500
3.04580297,-41.38920000,2.16040500
3.04611597,-43.15928000,2.16040500
3.04642897,-43.15928000,2.16040500
3.04674197,-41.38920000,2.16040500
3.04705497,-41.38920000,2.16040500
3.04736797,-41.38920000,2.16040500
3.04768097,-43.15928000,2.20374200
3.04799397,-41.38920000,2.16040500
3.04830697,-43.15928000,2.16040500
3.04861997,-43.15928000,2.16040500
3.04893297,-41.38920000,2.16040500
3.04924597,-41.38920000,2.16040500
3.04955897,-41.38920000,2.16040500
3.04987197,-41.38920000,2.16040500
3.05018497,-41.38920000,2.16040500
3.05049797,-41.38920000,2.16040500
3.05081097,-43.15928000,2.16040500
3.05112397,-43.15928000,2.16040500
3.05143697,-41.38920000,2.20374200
3.05174997,-43.15928000,2.16040500
3.05206297,-41.38920000,2.16040500
3.05237597,-41.38920000,2.16040500
3.05268897,-36.07288000,2.16040500
3.05300197,-43.15928000,2.16040500
3.05331497,-43.15928000,2.16040500
3.05362797,-43.15928000,2.16040500
3.05394097,-43.15928000,2.20374200
3.05425397,-43.15928000,2.20374200
3.05456697,-41.38920000,2.16040500
3.05487997,-41.38920000,2.16040500
3.05519297,-43.15928000,2.16040500
3.05550597,-43.15928000,2.16040500
3.05581897,-43.15928000,2.16040500
3.05613197,-43.15928000,2.16040500
3.05644497,-43.15928000,2.16040500
3.05675797,-43.15928000,2.16040500
3.05707097,-43.15928000,2.16040500
3.05738397,-43.15928000,2.16040500
3.05769697,-43.15928000,2.16040500
3.05800997,-41.38920000,2.20374200
3.05832297,-41.38920000,2.16040500
3.05863597,-41.38920000,2.20374200
3.05894897,-43.15928000,2.16040500
3.05926197,-41.38920000,2.16040500
3.05957497,-41.38920000,2.16040500
3.05988797,-43.15928000,2.16040500
3.06020097,-43.15928000,2.20374200
3.06051397,-43.15928000,2.16040500
3.06082697,-43.15928000,2.16040500
3.06113997,-43.15928000,2.16040500
3.06145297,-43.15928000,2.16040500
3.06176597,-43.15928000,2.16040500
3.06207897,-43.15928000,2.16040500
3.06239197,-43.15928000,2.16040500
3.06270497,-43.15928000,2.16040500
3.06301797,-43.15928000,2.16040500
3.06333097,-41.38920000,2.20374200
3.06364397,-43.15928000,2.16040500
3.06395697,-43.15928000,2.16040500
3.06426997,-43.15928000,2.16040500
3.06458297,-43.15928000,2.20374200
3.06489597,-41.38920000,2.16040500
3.06520897,-43.15928000,2.16040500
3.06552197,-41.38920000,2.16040500
3.06583497,-41.38920000,2.16040500
3.06614797,-43.15928000,2.16040500
3.06646097,-41.38920000,2.16040500
3.06677397,-43.15928000,2.20374200
3.06708697,-41.38920000,2.16040500
3.06739997,-41.38920000,2.16040500
3.06771297,-43.15928000,2.16040500
3.06802597,-41.38920000,2.16040500
3.06833897,-43.15928000,2.16040500
3.06865197,-43.15928000,2.16040500
3.06896497,-43.15928000,2.16040500
3.06927797,-43.15928000,2.16040500
3.06959097,-37.84295000,2.16040500
3.06990397,-43.15928000,2.16040500
3.07021697,-43.15928000,2.16040500
3.07052997,-41.38920000,2.16040500
3.07084297,-41.38920000,2.16040500
3.07115597,-41.38920000,2.16040500
3.07146897,-41.38920000,2.16040500
3.07178197,-41.38920000,2.16040500
3.07209497,-43.15928000,2.16040500
3.07240797,-43.15928000,2.16040500
3.07272097,-43.15928000,2.16040500
3.07303397,-43.15928000,2.16040500
3.07334697,-43.15928000,2.16040500
3.07365997,-43.15928000,2.16040500
3.07397297,-43.15928000,2.16040500
3.07428597,-43.15928000,2.16040500
3.07459897,-43.15928000,2.16040500
3.07491197,-43.15928000,2.16040500
3.07522497,-43.15928000,2.16040500
3.07553797,-41.38920000,2.16040500
3.07585097,-43.15928000,2.16040500
3.07616397,-43.15928000,2.16040500
3.07647697,-43.15928000,2.16040500
3.07678997,-43.15928000,2.16040500
3.07710297,-41.38920000,2.20374200
3.07741597,-43.15928000,2.16040500
3.07772897,-43.15928000,2.16040500
3.07804197,-43.15928000,2.16040500
3.07835497,-43.15928000,2.16040500
3.07866797,-41.38920000,2.16040500
3.07898097,-43.15928000,2.16040500
3.07929397,-41.38920000,2.16040500
3.07960697,-43.15928000,2.20374200
3.07991997,-43.15928000,2.16040500
3.08023297,-43.15928000,2.16040500
3.08054597,-43.15928000,2.16040500
3.08085897,-43.15928000,2.16040500
3.08117197,-43.15928000,2.16040500
3.08148497,-43.15928000,2.16040500
3.08179797,-41.38920000,2.16040500
3.08211097,-43.15928000,2.20374200
