	mass A		
t	x	y	
23.635	1.509	3.149E-2
23.651	1.516	3.011E-2
23.668	1.506	4.112E-2
23.685	1.498	2.738E-2
23.702	1.487	3.564E-2
23.718	1.491	3.014E-2
23.735	1.499	3.013E-2
23.752	1.517	3.286E-2
23.769	1.551	2.320E-2
23.785	1.579	2.317E-2
23.802	1.616	2.863E-2
23.819	1.639	2.860E-2
23.836	1.649	2.859E-2
23.852	1.653	2.446E-2
23.869	1.664	2.445E-2
23.886	1.685	2.168E-2
23.903	1.678	2.444E-2
23.919	1.679	1.893E-2
23.936	1.667	2.032E-2
23.953	1.643	2.310E-2
23.969	1.610	2.726E-2
23.986	1.646	2.997E-2
24.003	1.599	2.590E-2
24.020	1.573	2.592E-2
24.036	1.562	3.556E-2
24.053	1.547	2.595E-2
24.070	1.547	3.558E-2
24.087	1.561	4.107E-2
24.103	1.597	3.690E-2
24.120	1.645	4.235E-2
24.137	1.682	3.269E-2
24.154	1.737	2.300E-2
24.170	1.755	2.711E-2
24.187	1.782	2.295E-2
24.204	1.800	3.531E-2
24.221	1.810	3.393E-2
24.237	1.828	3.666E-2
24.254	1.850	3.801E-2
24.271	1.791	2.569E-2
24.288	1.756	3.261E-2
24.304	1.714	4.778E-2
24.321	1.709	3.266E-2
24.338	1.696	3.405E-2
24.354	1.665	2.995E-2
24.371	1.656	2.996E-2
24.388	1.665	2.995E-2
24.405	1.645	3.548E-2
24.421	1.665	2.995E-2
24.438	1.705	3.266E-2
24.455	1.756	2.160E-2
24.472	1.775	2.158E-2
24.488	1.818	2.154E-2
24.505	1.861	2.699E-2
24.522	1.899	4.071E-2
24.539	1.902	3.658E-2
24.555	1.905	3.245E-2
24.572	1.897	4.484E-2
24.589	1.873	4.486E-2
24.606	1.826	4.491E-2
24.622	1.811	4.355E-2
24.639	1.788	4.495E-2
24.656	1.771	4.359E-2
24.672	1.766	4.360E-2
24.689	1.753	4.224E-2
24.706	1.749	3.537E-2
24.723	1.740	2.712E-2
24.739	1.764	3.672E-2
24.756	1.788	3.670E-2
24.773	1.852	2.425E-2
24.790	1.888	2.559E-2
24.806	1.913	2.556E-2
24.823	1.941	2.278E-2
24.840	1.917	2.418E-2
24.857	1.906	2.144E-2
